RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
1135,15732696,AP Black,769,France,Female,27,2,0,1,1,1,57876.05,0
1136,15656157,AP Medvedeva,733,Germany,Male,31,6,157791.07,2,0,0,177994.81,0
1137,15614256,AP Benson,750,France,Male,22,5,0,2,0,1,105125.65,0
1138,15645305,AP Duncan,583,France,Female,42,4,0,2,1,0,17439.66,0
1139,15698546,AP Onwudiwe,468,Germany,Male,42,9,181627.14,2,1,0,172668.39,0
1140,15569283,AP Mitchell,727,Spain,Female,57,1,109679.72,1,0,1,753.37,0
1141,15566287,AP Ferrari,618,France,Female,37,5,96652.86,1,1,0,98686.4,1
1142,15716170,AP Russo,617,France,Male,40,5,190008.32,2,1,1,107047.92,0
1143,15763661,AP Hazon,793,Spain,Male,41,9,0,2,1,0,152153.74,0
1144,15606001,AP Henderson,630,France,Male,43,9,0,2,1,1,34338.04,0
1145,15694857,AP Hardy,765,Germany,Male,43,4,148962.76,1,0,1,173878.87,1
1146,15601724,AP Piccio,546,France,Male,28,8,0,1,1,0,159254.29,0
1147,15575617,AP Dickson,614,Germany,Female,30,3,131344.52,2,1,0,54776.64,0
1148,15671245,AP Holden,593,Germany,Female,29,5,101713.84,3,1,0,134594.99,0
1149,15616565,AP Hsieh,613,Spain,Male,34,3,0,1,1,1,41724.72,0
1150,15773942,AP Doherty,655,France,Male,38,4,0,2,0,0,110527.71,0
1151,15723029,AP Page,700,France,Female,27,6,137963.07,1,0,0,8996.79,0
1152,15752499,AP Samuel,826,Spain,Female,29,4,129938.07,1,0,1,190200.53,0
1153,15589790,AP Malloy,652,Germany,Male,45,2,151421.44,1,0,1,115333.43,0
1154,15669935,AP Fitts,755,Germany,Female,45,7,135643,1,0,0,143619.52,1
1155,15766923,AP Iadanza,538,Spain,Male,39,2,122773.5,2,1,1,58467.08,0
1156,15768042,AP Wu,729,France,Male,34,3,152303.8,1,1,0,12128.69,0
1157,15741331,AP Yefimova,615,France,Male,49,3,0,2,1,1,49872.33,0
1158,15811363,AP Pan,700,Spain,Male,54,1,79415.67,1,0,1,139735.54,0
1159,15690043,AP Ts'ui,434,Germany,Female,58,9,125801.03,2,1,0,60891.8,1
1160,15690700,AP Liang,729,Spain,Male,37,10,0,2,1,0,100862.54,0
1161,15719384,AP Tsao,513,France,Male,35,8,0,1,1,0,76640.29,1
1162,15781838,AP Abramov,755,France,Male,41,6,104817.41,1,1,0,126013.58,1
1163,15752767,AP Millar,615,France,Female,30,9,0,1,1,0,87347.82,0
1164,15601033,AP Demuth,747,Germany,Female,32,5,67495.04,2,0,1,77370.37,0
1165,15750812,AP Genovese,850,France,Female,36,0,164850.54,1,1,1,62722.44,0
1166,15723943,AP Lawless,712,Germany,Female,49,5,154776.42,2,0,0,196257.68,0
1167,15633455,AP Brooks,622,Germany,Female,28,1,143124.63,2,1,0,81723.8,0
1168,15702466,AP Ignatyeva,548,France,Female,35,10,0,1,1,1,31299.71,0
1169,15710492,AP Balmain,607,France,Female,27,2,0,2,1,0,63495.86,0
1170,15650387,AP Millar,653,France,Female,38,8,102133.38,1,1,1,166520.96,0
1171,15590856,AP Ecuyer,699,Spain,Male,26,6,79932.41,1,0,0,150242.44,0
1172,15640490,AP Parkhill,693,Germany,Male,40,0,120711.73,1,0,0,27345.18,1
1173,15697825,AP Li Fonti,647,Germany,Female,43,3,122717.53,2,1,1,87000.39,0
1174,15808218,AP Beneventi,478,Spain,Female,36,3,92363.3,2,1,0,44912.7,0
1175,15588706,AP Despeissis,705,Spain,Female,40,5,203715.15,1,1,0,179978.68,1
1176,15721328,AP Atkins,719,Spain,Male,39,5,0,2,1,0,145759.7,0
1177,15604253,AP Williams,726,France,Male,34,9,0,2,0,0,14121.61,0
1178,15651405,AP Wright,626,France,Male,21,1,0,2,1,0,66232.23,0
1179,15782490,AP Hancock,552,France,Male,49,4,0,1,1,1,190296.76,1
1180,15814068,AP Hsieh,807,Germany,Female,31,1,93460.47,2,0,0,172782.69,0
1181,15570362,AP Wilkins,621,France,Male,34,6,0,2,1,1,99128.13,0
1182,15624464,AP Longo,651,Germany,Female,24,7,40224.7,1,1,1,178341.33,0
1183,15755674,AP Mancini,673,France,Female,43,5,168069.73,1,1,1,146992.24,1
1184,15601028,AP Madukaego,652,France,Male,36,1,0,2,1,1,151314.98,0
1185,15755685,AP Winter-Irving,584,Germany,Male,47,7,130538.77,1,1,0,92915.84,0
1186,15795264,AP Stewart,756,France,Male,37,3,132623.6,1,1,1,58974,0
1187,15589293,AP Grant,670,France,Female,35,3,103465.02,2,1,1,174627.06,0
1188,15719338,AP Brennan,765,France,Female,50,9,126547.8,1,1,1,79579.94,1
1189,15639918,AP She,528,France,Male,30,2,128262.72,2,1,0,50771.16,0
1190,15791315,AP Murray,701,France,Male,40,5,169742.64,1,1,1,153537.55,1
1191,15636971,AP Rischbieth,797,France,Female,29,1,0,2,1,1,132975.39,0
1192,15686945,AP Lung,639,Germany,Male,27,3,150795.81,1,0,1,85208.93,0
1193,15589608,AP Otutodilichukwu,785,Spain,Female,61,4,129855.72,2,1,0,170214.82,1
1194,15779983,AP Thomas,363,Spain,Female,28,6,146098.43,3,1,0,100615.14,1
1195,15573805,AP Fiorentini,764,France,Female,24,7,0,2,1,0,186105.99,0
1196,15578902,AP Hughes,676,France,Female,43,2,0,1,1,1,55119.53,0
1197,15739167,AP Whitworth,718,Germany,Male,28,4,65643.3,1,1,0,28760.99,0
1198,15813480,AP McIntosh,590,Spain,Female,34,6,0,2,1,0,171021.44,0
1199,15678094,AP Ayers,584,France,Male,38,9,104584.16,1,1,0,176678.72,0
1200,15769205,AP Trentino,645,France,Male,41,7,0,1,0,1,28667.56,0
1201,15804638,AP Boyd,772,Germany,Male,30,6,99785.28,2,0,0,197238.03,0
1202,15651088,AP McMasters,399,Germany,Male,46,2,127655.22,1,1,0,139994.68,1
1203,15724370,AP Alekseyeva,529,France,Male,22,5,0,1,1,0,151169.83,0
1204,15569487,AP Miller,463,France,Male,35,2,101257.16,1,1,1,118113.64,0
1205,15650134,AP Baranova,630,France,Female,40,7,0,2,1,1,34453.17,0
1206,15724343,AP Mitchell,780,France,Male,76,10,121313.88,1,0,1,64872.33,0
1207,15599304,AP Yobachi,584,Spain,Male,32,5,0,2,1,0,10956.82,0
1208,15594900,AP Huang,752,Germany,Male,30,4,81523.38,1,1,1,36885.85,0
1209,15616487,AP Genovese,697,France,Female,47,6,128252.66,1,1,1,168053.4,0
1210,15715703,AP Sorokina,850,France,Female,32,7,0,2,0,0,155227,0
1211,15659005,AP Gray,711,France,Male,51,7,0,3,1,0,38409.79,1
1212,15738210,AP Ervin,452,France,Female,32,5,0,2,0,1,75279.39,0
1213,15813626,AP Vance,610,Spain,Male,42,6,0,2,1,0,158302.59,1
1214,15624265,AP Noble,694,France,Female,22,4,0,2,1,1,11525.72,0
1215,15674184,AP Milanesi,579,Spain,Male,33,6,0,1,1,0,94993.04,1
1216,15625116,AP Parkin,745,Spain,Female,54,8,0,1,1,0,173912.29,1
1217,15682564,AP Cremonesi,572,France,Male,33,5,0,1,0,1,41139.05,0
1218,15696936,AP Burns,505,Germany,Male,29,3,145541.56,2,1,1,58019.95,0
1219,15730074,AP Docherty,706,France,Female,23,5,0,1,0,0,164128.41,1
1220,15812308,AP Ugonna,693,Germany,Male,44,5,124601.58,2,1,1,46998.13,1
1221,15654690,AP L?,725,Germany,Female,33,7,115182.84,2,1,1,177279.41,0
1222,15697661,AP Bevan,791,France,Male,37,2,163789.49,2,1,0,75832.53,0
1223,15616316,AP Hsia,536,France,Male,46,1,65733.41,1,1,0,61094.53,0
1224,15654265,AP O'Neill,699,Spain,Male,47,1,0,2,0,1,30117.44,0
1225,15628334,AP Johnstone,500,Spain,Female,47,8,128486.11,1,1,0,179227.12,0
1226,15733423,AP Pham,707,Spain,Female,53,6,109663.47,1,1,1,52110.45,0
1227,15775608,AP Bergamaschi,531,Germany,Female,42,6,88324.31,2,1,0,75248.75,0
1228,15613880,AP Murphy,557,France,Female,28,7,146445.24,2,1,0,184317.74,0
1229,15578551,AP Osinachi,659,France,Female,38,3,0,2,1,0,158553.1,0
1230,15607634,AP Muravyov,575,Spain,Female,31,6,0,2,1,1,95686.42,0
1231,15742516,AP Igwebuike,775,Germany,Male,36,2,109949.05,2,0,1,71682.54,0
1232,15749518,AP Zack,772,Spain,Male,30,4,78653.05,1,1,0,1790.48,0
1233,15607573,AP Crawford,587,Germany,Male,46,9,107850.82,1,1,0,139431,1
1234,15575446,AP Chidiegwu,667,Germany,Female,39,4,83765.35,2,1,0,118358.54,0
1235,15684901,AP Lucchesi,771,France,Female,66,7,143773.07,1,1,1,130827.88,0
1236,15600736,AP Pan,523,Germany,Male,63,6,116227.27,1,1,1,119404.63,0
1237,15774191,AP Trevisani,662,Germany,Male,33,0,103471.52,1,1,1,162703,0
1238,15634303,AP Yudin,717,France,Male,42,5,0,2,1,0,172665.21,0
1239,15619662,AP Wade,746,France,Male,24,3,137492.35,2,0,1,170142.09,0
1240,15660458,AP Chung,569,France,Male,28,7,0,2,1,0,73977.23,0
1241,15617970,AP Septimus,579,France,Male,36,9,129829.59,1,1,1,60906.12,0
1242,15760810,AP Hargraves,519,France,Female,21,1,146329.57,2,1,1,194867.27,0
1243,15813168,AP Chukwukadibia,696,Germany,Male,30,4,114027.7,1,1,1,193716.56,0
1244,15593367,AP Sidorov,693,Germany,Male,25,6,146580.69,1,0,1,14633.35,0
1245,15616745,AP Bunton,587,Germany,Female,38,0,132122.42,2,0,0,31730.32,0
1246,15658088,AP Cameron,626,France,Female,44,10,81553.93,1,1,0,20063.63,1
1247,15721225,AP Kung,666,France,Female,66,7,0,2,1,1,99792.82,0
1248,15711324,AP Hay,512,France,Male,24,6,0,2,1,0,37654.31,0
1249,15770066,AP Conti,689,Spain,Female,28,3,0,2,1,1,192449.02,0
1250,15803717,AP Sims,803,France,Female,26,4,0,2,1,1,181208.47,0
1251,15702825,AP Carter,548,Germany,Male,32,5,175214.71,1,1,1,155165.61,0
1252,15814966,AP McGregor,588,Germany,Female,40,10,125534.51,1,1,0,121504.18,1
1253,15658342,AP Lo,693,France,Male,68,4,97705.99,1,1,1,61569.07,0
1254,15699559,AP Chu,499,Germany,Female,55,4,126817.65,2,1,0,123269.71,0
1255,15610419,AP Dumetolisa,628,France,Female,46,1,46870.43,4,1,0,31272.14,1
1256,15615068,AP Peng,624,Spain,Male,46,3,0,2,1,1,62825.03,0
1257,15782025,AP Drake-Brockman,733,France,Male,42,9,120094.93,1,1,0,184056.45,0
1258,15647438,AP Wan,628,France,Female,38,3,0,2,1,1,48924.73,0
1259,15740530,AP Cameron,633,France,Female,33,3,0,2,1,0,191111.02,0
1260,15701301,AP Tretiakov,559,Germany,Female,36,1,104356.94,2,0,1,54184.06,0
1261,15743568,AP Ball,704,Germany,Male,27,5,147004.34,1,1,0,64381.33,1
1262,15794906,AP Sal,744,Germany,Male,38,6,73023.17,2,1,0,78770.86,0
1263,15747627,AP Chung,665,Spain,Female,40,1,173432.55,1,0,1,116766.79,0
1264,15726593,AP Lai,638,France,Female,42,7,165679.92,1,0,0,32916.29,0
1265,15732235,AP Gether,837,Spain,Male,31,9,104678.62,1,0,1,50972.6,0
1266,15662327,AP Davidson,534,France,Female,55,8,116973.26,3,1,0,122066.5,1
1267,15749086,AP Justice,548,France,Female,36,3,0,1,1,0,65996.9,0
1268,15781622,AP Osonduagwuike,837,Germany,Male,38,2,126732.85,1,1,1,79577.38,0
1269,15617114,AP Ewing,658,France,Female,44,6,148481.09,1,1,0,130529.13,0
1270,15723375,AP Chin,554,France,Female,38,4,137654.05,2,1,1,172629.67,0
1271,15671358,AP Chiang,724,Germany,Male,30,7,115315.04,1,1,0,15216.53,0
1272,15793890,AP Ahmed,723,France,Male,42,2,99095.73,1,1,1,17512.53,0
1273,15756575,AP Marshall,585,Germany,Female,39,7,165610.41,2,0,0,131852.01,0
1274,15612100,AP Tsou,474,France,Male,33,5,0,2,1,0,181945.52,1
1275,15625952,AP Chien,562,Spain,Male,32,6,161628.66,1,1,0,91482.5,0
1276,15683231,AP Ubanwa,719,France,Male,32,9,146605.27,1,1,1,77119.45,0
1277,15690218,AP Kapustin,635,Germany,Male,37,5,113488.68,1,1,0,95611.74,1
1278,15721755,AP Calabresi,743,France,Male,42,7,77002.2,2,1,1,80428.42,0
1279,15641726,AP Hsiao,681,Spain,Male,67,7,0,2,0,1,163714.92,0
1280,15634932,AP Grant,521,France,Female,39,6,0,2,0,1,27375.15,0
1281,15671626,AP H?,741,Spain,Male,25,4,0,2,1,1,73873.65,0
1282,15779218,AP Chia,790,Spain,Male,46,8,182364.53,1,0,0,139266.48,1
1283,15778323,AP Ugoji,622,France,Male,35,8,0,2,1,1,131772.51,0
1284,15609546,AP Gregory,669,France,Male,45,7,149364.58,1,0,1,173454.07,0
1285,15742265,AP Mackay,583,France,Male,59,7,127450.14,1,0,1,67552.71,0
1286,15658568,AP Nnamutaezinwa,520,Spain,Female,63,5,162278.32,1,1,1,34765.33,0
1287,15591029,AP Findlay,579,Spain,Male,37,5,152212.88,2,0,0,120219.14,0
1288,15565737,AP Ferri,698,Spain,Female,39,9,161993.89,1,0,0,90212.38,0
1289,15597275,AP Ku,548,Spain,Male,39,7,131468.44,1,1,0,164975.82,0
1290,15688916,AP Amechi,672,Germany,Male,40,10,102980.44,1,1,0,1285.81,1
1291,15813953,AP Kirk,653,Germany,Male,31,9,143321.97,1,1,0,83679.46,0
1292,15679647,AP Andrews,734,Spain,Female,37,2,130404.92,1,0,0,34548.74,0
1293,15636625,AP Murray,794,France,Female,41,7,0,2,1,1,74275.08,0
1294,15687788,AP Griffin,641,France,Male,30,2,87505.47,2,0,1,7278.57,0
1295,15584399,AP Longstaff,824,France,Male,30,0,133634.02,1,1,1,162053.92,0
1296,15737784,AP McWilliam,534,Spain,Female,33,3,151233.62,1,0,0,199336.63,0
1297,15803401,AP Coffee,653,Spain,Male,55,2,70263.83,1,0,1,62347.71,0
1298,15793283,AP Hancock,498,France,Male,34,5,0,2,1,1,91711.66,0
1299,15572396,AP Clark,683,France,Male,30,10,57657.49,1,0,0,79240.9,0
1300,15795202,AP Creswell,618,Germany,Male,42,8,153572.31,2,1,1,76679.6,0
1301,15724656,AP Dodds,538,France,Male,37,1,134752.08,1,1,0,162511.55,0
1302,15800892,AP Ewen,643,Spain,Male,34,3,83132.09,1,1,1,21360.88,0
1303,15671133,AP Carter,428,France,Female,31,2,0,2,1,0,54487.43,0
1304,15683966,AP Ch'iu,593,Germany,Female,32,9,134096.53,2,1,0,53931.05,1
1305,15749040,AP Tsao,718,France,Female,31,0,118100.59,2,1,0,103165.15,0
1306,15800470,AP Burgess,811,Germany,Male,52,10,76915.4,1,0,0,146359.81,1
1307,15709153,AP Fanucci,823,Spain,Female,46,3,81576.75,1,1,1,28370.95,1
1308,15638842,AP Blackburn,645,Spain,Male,49,2,0,2,0,0,10023.15,0
1309,15662330,AP Bennett,710,France,Male,33,10,118327.17,2,1,1,192928.82,0
1310,15690115,AP Boniwell,591,Spain,Male,30,8,124857.69,2,0,0,50485.7,0
1311,15759353,AP Vasilieva,748,Germany,Female,27,2,90971.85,1,1,1,131662.47,0
1312,15750533,AP Longo,850,France,Female,37,7,153147.75,1,1,1,152235.3,0
1313,15596217,AP Kwemto,542,France,Male,38,8,65942.26,1,1,1,68093.23,1
1314,15576638,AP Lawrence,809,France,Male,38,3,0,2,1,1,80061.31,0
1315,15644869,AP Duncan,675,France,Male,54,2,0,1,1,0,149583.67,1
1316,15734670,AP Bocharova,607,Spain,Female,27,5,100912.19,1,0,0,7631.27,0
1317,15808725,AP Morres,850,France,Female,31,4,0,2,1,1,33082.81,0
1318,15720738,AP Shih,789,France,Male,37,3,0,1,1,0,121883.87,1
1319,15665113,AP Vogel,598,France,Female,43,5,0,3,1,1,100722.72,1
1320,15763648,AP T'an,756,Germany,Male,41,2,124439.49,2,0,1,47093.11,0
1321,15596529,AP Wisdom,687,France,Female,47,7,0,2,1,1,177624.01,0
1322,15704519,AP Lorenzo,724,France,Male,40,6,0,2,0,0,106149.48,0
1323,15598882,AP Shahan,700,France,Female,44,2,58781.76,1,1,0,16874.92,0
1324,15629280,AP Bryant,635,Spain,Male,50,7,159453.64,2,0,0,54560.79,1
1325,15765573,AP Liang,687,Germany,Male,26,2,142721.52,1,1,1,153605.75,0
1326,15730011,AP Chidozie,613,France,Female,46,8,167795.6,1,0,1,44390.38,0
1327,15682809,AP Hayward,781,France,Female,38,3,128345.69,2,1,0,63218.85,0
1328,15688043,AP Liu,703,Spain,Male,20,3,165260.98,1,1,1,41626.78,0
1329,15574367,AP Alexeeva,593,Germany,Female,62,3,118233.81,1,0,1,24765.53,1
1330,15645608,AP Calabresi,743,France,Female,40,6,0,1,1,0,28280.8,1
1331,15742890,AP Lettiere,640,Spain,Female,46,8,0,2,1,0,89043.19,0
1332,15575453,AP Chou,849,Germany,Male,37,7,143452.74,2,1,1,17294.12,0
1333,15796757,AP Nnamutaezinwa,778,France,Male,38,3,145018.49,2,1,1,126702.41,0
1334,15734978,AP Nnamutaezinwa,539,Germany,Female,38,8,82407.51,1,1,0,13123.41,0
1335,15664808,AP Greece,489,Germany,Male,28,1,79460.98,2,1,1,167973.63,0
1336,15576719,AP Yin,568,Spain,Female,43,9,0,1,1,0,125870.79,1
1337,15682599,AP Larionova,618,Spain,Male,38,5,126473.99,1,1,0,91972.49,0
1338,15650925,AP Golubev,710,Germany,Female,30,10,133537.1,2,1,0,155593.74,0
1339,15612144,AP Norman,625,France,Male,52,5,164978.01,1,1,1,67788.49,0
1340,15761168,AP Capon,682,Spain,Male,46,7,128029.72,1,1,1,62615.35,0
1341,15645547,AP Chukwudi,727,Spain,Male,43,2,97403.18,1,1,1,107415.02,1
1342,15609860,AP Fedorov,794,France,Female,41,7,176845.41,3,1,0,166526.26,1
1343,15640304,AP Avdeeva,652,Spain,Male,71,4,0,1,1,1,120107.1,0
1344,15645814,AP Reid,670,Spain,Male,42,3,81589.04,1,1,0,188227.8,0
1345,15691140,AP Kennedy,460,Germany,Female,40,6,119507.58,2,1,0,91560.63,1
1346,15714603,AP Chan,568,Spain,Female,26,6,0,2,0,0,166495.2,0
1347,15777862,AP Wofford,643,France,Male,30,5,94443.77,1,1,1,165614.4,0
1348,15668481,AP Mai,521,France,Male,37,2,0,2,1,1,86372.24,0
1349,15576198,AP King,615,France,Male,32,7,92199.84,1,1,1,2755.53,0
1350,15778171,AP T'ao,575,Spain,Male,43,3,0,1,1,0,83594.51,0
1351,15613177,AP Hsu,717,France,Female,41,3,135756.96,1,1,1,103706.41,0
1352,15635471,AP White,648,France,Female,54,9,120633.42,1,0,0,5924.38,1
1353,15596588,AP Stephens,535,Germany,Male,48,5,134542.73,1,1,1,58203.67,1
1354,15623680,AP Frolov,626,Spain,Male,29,7,0,2,1,0,49361.84,0
1355,15683439,AP Lombardi,611,Spain,Male,52,7,0,1,0,1,73585.18,1
1356,15615065,AP Munro,734,Spain,Male,39,6,0,1,1,1,95135.27,0
1357,15769041,AP Hayward,709,France,Male,49,4,154344.49,2,1,1,38794.57,0
1358,15746362,AP Fields,591,France,Male,43,3,0,2,0,1,198926.36,0
1359,15722400,AP Onwumelu,664,France,Male,43,9,189026.53,2,1,1,56099.86,0
1360,15704990,AP Suffolk,431,France,Male,37,0,120764.08,1,1,1,117023.08,0
1361,15694445,AP Tsao,647,Germany,Female,22,3,97975.82,2,0,1,62083,0
1362,15754104,AP Judd,578,France,Male,32,4,0,2,1,1,141822.8,0
1363,15683877,AP Hamilton,555,Germany,Male,41,10,113270.2,2,1,1,185387.14,0
1364,15789131,AP T'ang,775,Spain,Male,30,4,0,2,0,1,57461.13,0
1365,15719994,AP Degtyarev,850,Germany,Male,39,3,124548.99,2,1,1,120380.12,0
1366,15689550,AP Kang,625,France,Male,43,8,201696.07,1,1,0,133020.9,1
1367,15621389,AP Hudson,645,Spain,Female,37,7,0,2,1,0,13589.93,0
1368,15627268,AP Jibunoh,608,Germany,Male,44,7,114203.47,1,1,1,77830.36,1
1369,15745879,AP Kinlaw,689,Spain,Female,31,4,0,2,1,1,136610.02,0
1370,15722938,AP Chizuoke,652,Germany,Male,50,8,125437.64,1,1,1,17160.94,1
1371,15791803,AP Lucciano,769,France,Female,26,7,0,2,1,0,176843.53,0
1372,15792758,AP Omeokachie,611,France,Female,43,8,64897.75,1,1,0,114996.33,0
1373,15723042,AP Gorbunova,489,France,Male,38,8,0,2,0,1,196990.79,0
1374,15771978,AP Tikhonov,528,Germany,Female,46,9,135555.66,1,1,0,133146.03,1
1375,15774774,AP Campa,632,France,Male,44,3,107764.75,1,1,0,185667.72,0
1376,15574040,AP Mancini,429,France,Female,27,6,117307.44,2,1,1,24020.49,0
1377,15587269,AP Donoghue,457,France,Male,41,8,73700.12,3,1,1,185750.02,1
1378,15808264,AP Tuan,768,Spain,Female,44,6,60603.4,1,1,1,178045.97,0
1379,15682870,AP Johnstone,715,Spain,Female,35,4,40169.88,2,1,1,199857.47,0
1380,15571788,AP Romani,668,Germany,Female,32,10,92041.87,1,1,1,43595.9,0
1381,15743103,AP Fuller,625,Germany,Male,26,3,130483.95,1,1,0,122810.53,0
1382,15714502,AP Baxter,846,France,Female,41,5,0,3,1,0,3440.47,1
1383,15618018,AP Pirozzi,661,Spain,Female,42,3,0,2,1,0,35989.41,0
1384,15696673,AP Sung,571,France,Female,23,10,151097.28,1,0,1,17163.75,0
1385,15690683,AP Rogers,582,Spain,Female,46,8,67563.31,1,1,0,44506.09,1
1386,15672792,AP Mills,716,France,Female,35,8,112808.18,1,0,1,17848.3,0
1387,15704622,AP Osonduagwuike,758,France,Female,42,7,0,2,0,1,76209.56,0
1388,15674562,AP Byrne,725,France,Male,66,4,86459.8,1,1,1,141476.56,0
1389,15775331,AP McIntyre,630,France,Female,40,0,118633.08,1,0,1,60032.46,1
1390,15684232,AP Aitken,627,France,Female,55,2,159441.27,1,1,0,100686.11,1
1391,15727317,AP Macintyre,653,France,Female,27,9,0,2,1,0,96429.29,0
1392,15787871,AP Simpson,775,Germany,Female,38,4,125212.65,2,1,1,15795.88,1
1393,15730576,AP Simpson,794,Spain,Male,45,8,88656.37,2,1,0,116547.31,0
1394,15646312,AP Metcalfe,831,France,Female,32,2,146033.62,1,1,0,191260.74,0
1395,15582216,AP Lees,561,France,Male,29,9,120268.13,1,1,1,173870.39,0
1396,15697131,AP Zetticci,705,Spain,Male,46,7,0,2,1,0,117273.35,0
1397,15748833,AP Dale,636,Spain,Female,33,0,0,1,1,0,92277.47,1
1398,15754832,AP Byrne,487,Germany,Female,46,4,135070.58,2,1,1,44244.49,1
1399,15628983,AP Praed,693,France,Female,38,3,0,2,0,0,78133.48,1
1400,15775582,AP Laurens,517,Spain,Female,29,5,0,2,1,0,103402.88,0
1401,15670517,AP Woods,684,France,Female,27,9,122550.05,2,0,1,137835.82,0
1402,15619065,AP Bykov,620,Spain,Female,43,2,0,2,1,0,20670.1,0
1403,15613318,AP Vorobyova,757,France,Male,29,8,130306.49,1,1,0,77469.38,0
1404,15721523,AP Pirogova,739,France,Female,27,6,0,1,1,1,57572.38,0
1405,15797312,AP Sturt,662,Spain,Female,41,4,90350.77,1,1,0,75884.65,1
1406,15612530,AP Panicucci,359,France,Female,44,6,128747.69,1,1,0,146955.71,1
1407,15629653,AP Cook,572,Spain,Male,23,2,126873.52,1,0,1,67040.12,0
1408,15600857,AP Hardy,721,France,Male,69,2,108424.19,1,1,1,178418.35,0
1409,15579098,AP Chu,707,France,Male,32,9,0,2,0,0,30807.02,0
1410,15814304,AP Franklin,444,France,Female,40,5,84350.07,1,1,0,143835.76,0
1411,15710200,AP P'eng,523,France,Female,73,7,0,2,0,0,130883.9,1
1412,15693940,AP Chiang,685,Germany,Female,30,4,84958.6,2,0,1,194343.72,0
1413,15589022,AP Grant,673,Germany,Female,29,4,99097.36,1,1,1,9796.69,0
1414,15797769,AP Udobata,503,Germany,Male,30,10,136622.55,2,0,0,47310.24,0
1415,15620543,AP Siciliani,485,Germany,Female,30,5,156771.68,1,1,1,141148.21,0
1416,15685186,AP Evans,799,Germany,Male,28,7,167658.33,2,1,1,111138.25,0
1417,15667687,AP Young,585,Spain,Female,33,8,0,2,1,0,114182.07,0
1418,15774202,AP Mitchell,607,Germany,Female,24,2,109483.54,2,0,1,127560.77,0
1419,15649316,AP Lucchese,521,Germany,Female,40,9,134504.78,1,1,0,18082.06,0
1420,15705693,AP Hewitt,535,France,Female,44,2,114427.86,1,1,1,136330.26,0
1421,15754005,AP K'ung,724,Spain,Male,45,5,83888.54,1,0,1,34121.81,0
1422,15742414,AP Swaim,520,Germany,Male,32,5,110029.77,1,1,0,56246.69,0
1423,15794910,AP Quinones,696,Spain,Male,41,9,127523.75,1,0,1,191417.42,0
1424,15589257,AP Kennedy,657,Germany,Male,30,1,139762.13,2,1,1,23317.88,0
1425,15596707,AP Endrizzi,603,Spain,Female,42,8,91611.12,1,0,0,144675.3,1
1426,15583704,AP Ludowici,726,France,Female,42,2,109471.79,1,0,1,175161.05,0
1427,15710242,AP Larson,591,France,Female,39,4,150500.64,1,1,0,14928.8,0
1428,15800002,AP Chigolum,792,Germany,Female,59,9,101609.77,1,0,0,161479.19,1
1429,15794596,AP Maclean,550,France,Male,57,5,0,1,1,1,133501.94,0
1430,15626521,AP Lu,601,France,Female,26,8,78892.23,1,1,1,23703.52,0
1431,15703179,AP Tuan,820,France,Female,29,3,82344.84,1,0,1,115985.38,0
1432,15809808,AP Glover,667,France,Male,48,2,0,1,1,0,43229.2,0
1433,15687995,AP Landman,573,Spain,Female,44,4,0,1,1,1,94862.93,0
1434,15585318,AP Trevisano,755,France,Male,62,1,127706.33,2,0,1,142377.69,0
1435,15715029,AP Longo,552,France,Female,41,9,124349.34,1,1,0,135635.25,0
1436,15596057,AP K?,598,Spain,Male,44,8,0,2,1,0,148487.9,0
1437,15646651,AP Muir,576,Germany,Male,28,1,119336.29,2,0,1,58976.85,0
1438,15742668,AP Alexeyeva,670,France,Female,31,9,0,1,0,1,76254.83,0
